CITY,COUNTYNAME,Combined_Key,index,Confirmed,Deaths,Recovered,FIPS,Lat,Long_,log_conf,ZIP
Cedar bluff,DeKalb County,Alabama US,738.0,2.5,0.0,0.0,1049.0,34.45946862,-85.80782906,0.1812381165789131,35959.0
Cedar bluffs,Saunders County,Nebraska US,2539.0,2.0,0.0,0.0,31155.0,41.2278103,-96.63773905,0.09061905828945654,68015.0
Cedar brook,Camden County,New Jersey US,367.0,109.0,1.0,0.0,34007.0,39.80343818,-74.96388753,4.139547016868621,8018.0
Cedar city,Washington County,Utah US,3003.5,8.5,0.0,0.0,49053.0,37.28003525,-113.504698,0.8630751457130843,84720.0
Cedar creek,Bastrop County,Texas US,145.0,3.0,0.0,0.0,48021.0,30.10370699,-97.31206354,0.22654764572364136,78612.0
Cedar creek,Cass County,Nebraska US,423.0,2.0,0.0,0.0,31025.0,40.90899107,-96.13971217,0.09061905828945654,68016.0
Cedar creek,Travis County,Texas US,2823.0,169.5,1.0,0.0,48453.0,30.33432034,-97.7853562,4.966745838569224,78612.0
Cedar crest,Bernalillo County,New Mexico US,195.0,74.0,0.0,0.0,35001.0,35.05163625,-106.6703554,3.4518937048656158,87008.0
Cedar falls,Black Hawk County,Iowa US,209.0,6.0,0.0,0.0,19013.0,42.4704581,-92.30524729,0.6055193684736281,50613.5
Cedar falls,Butler County,Iowa US,323.0,1.0,0.0,0.0,19023.0,42.73172833,-92.79015971,0.0,50613.0
Cedar falls,Randolph County,North Carolina US,2390.0,8.5,0.0,0.0,37151.0,35.71015088,-79.80570339,0.8630751457130843,27230.0
Cedar glen,San Bernardino County,California US,2506.0,65.0,3.0,0.0,6071.0,34.84060306,-116.1774685,3.2693239539908685,92321.0
Cedar grove,Carroll County,Tennessee US,404.0,4.0,0.0,0.0,47017.0,35.97366108,-88.45189331,0.3624762331578262,38321.0
Cedar grove,Essex County,New Jersey US,888.0,956.0,4.0,0.0,34013.0,40.78681335,-74.24657979,8.862517662179917,7009.0
Cedar grove,Franklin County,Indiana US,961.0,22.0,1.5,0.0,18047.0,39.4142482,-85.06062647,1.8012832813759094,47016.0
Cedar grove,Kanawha County,West Virginia US,1467.0,16.0,0.0,0.0,54039.0,38.33860077,-81.52857054,1.4485975988740676,25039.0
Cedar grove,Orange County,North Carolina US,2146.0,24.0,0.0,0.0,37135.0,36.06092947,-79.12167935,1.904983071747093,27231.0
Cedar grove,Ozaukee County,Wisconsin US,2188.0,31.5,3.0,0.0,55089.0,43.38352225,-87.94625009,2.243885893374027,53013.0
Cedar grove,Person County,North Carolina US,2243.0,1.0,0.0,0.0,37145.0,36.38989032,-78.97217358,0.0,27231.0
Cedar grove,Sheboygan County,Wisconsin US,2590.0,7.5,0.0,0.0,55117.0,43.72099677,-87.94579284,0.7648811109205236,53013.0
Cedar hill,Cheatham County,Tennessee US,466.0,7.0,0.0,0.0,47021.0,36.26136216,-87.08903581,0.7141906972359384,37032.0
Cedar hill,Dallas County,Texas US,712.0,403.0,8.0,0.0,48113.0,32.76670599,-96.7779605,6.780065380932363,75105.0
Cedar hill,Ellis County,Texas US,870.0,11.5,0.0,0.0,48139.0,32.34894117,-96.79371841,1.1204348960742967,75104.0
Cedar hill,Jefferson County,Missouri US,1412.0,16.0,0.0,0.0,29099.0,38.25926778,-90.53870896,1.4485975988740676,63016.0
Cedar hill,Montgomery County,Tennessee US,1992.0,10.0,0.0,0.0,47125.0,36.49609412,-87.38550661,0.9975387457610589,37032.0
Cedar hill,Robertson County,Tennessee US,2447.0,22.5,0.0,0.0,47147.0,36.52454807,-86.87346725,1.8282006766855174,37032.0
Cedar island,Carteret County,North Carolina US,413.0,6.0,0.0,0.0,37031.0,34.8932941,-76.54120135,0.6013748820987164,28520.0
Cedar key,Levy County,Florida US,1645.0,0.5,0.0,0.0,12075.0,29.31829741,-82.74007147,0.0,32625.0
Cedar knolls,Morris County,New Jersey US,2017.0,416.5,1.0,0.0,34027.0,40.86095313,-74.54553709999998,6.8588196623757245,7927.0
Cedar lake,Lake County,Indiana US,1565.0,57.5,0.5,0.0,18089.0,41.41874274,-87.38277575,3.077000080830504,46303.0
Cedar lake,Montcalm County,Michigan US,1974.0,3.0,0.0,0.0,26117.0,43.31082541,-85.15252824,0.227644691705265,48812.0
Cedar lane,Matagorda County,Texas US,1838.0,10.5,1.0,0.0,48321.0,28.81955746,-96.01230294,1.042249362350529,77415.0
Cedar mountain,Transylvania County,North Carolina US,2821.0,3.0,0.0,0.0,37175.0,35.20383864,-82.79638423,0.227644691705265,28718.0
Cedar park,Travis County,Texas US,2823.0,169.5,1.0,0.0,48453.0,30.33432034,-97.7853562,4.966745838569224,78613.0
Cedar park,Williamson County,Texas US,3093.5,34.0,0.0,0.0,48491.0,30.64655664,-97.6004854,2.3454276733449184,78621.5
Cedar point,LaSalle County,Illinois US,1548.0,3.0,0.0,0.0,17099.0,41.34426129999999,-88.88633881,0.227644691705265,61316.0
Cedar rapids,Benton County,Iowa US,182.0,3.5,0.0,0.0,19011.0,42.08011739,-92.06463573,0.2950604624315456,52404.0
Cedar rapids,Johnson County,Iowa US,1441.0,59.5,0.0,0.0,19103.0,41.67169354,-91.58754744,3.14854045413049,52404.0
Cedar rapids,Linn County,Iowa US,1687.0,29.0,0.0,0.0,19113.0,42.07923082,-91.59809485,2.1120880639401953,52407.0
Cedar ridge,Nevada County,California US,2059.0,10.0,0.0,0.0,6057.0,39.30394768,-120.7627281,0.9901018432130065,95924.0
Cedar run,Lycoming County,Pennsylvania US,1735.0,2.0,0.0,0.0,42081.0,41.34310539,-77.06629984,0.09061905828945654,17727.0
Cedar run,Tioga County,Pennsylvania US,2801.0,0.5,0.0,0.0,42117.0,41.77255149,-77.25433032,0.0,17727.0
Cedar springs,Early County,Georgia US,837.0,12.5,1.0,0.0,13099.0,31.32155345,-84.90255207,1.1915953248135889,39832.0
Cedar springs,Kent County,Michigan US,1489.0,49.0,1.0,0.0,26081.0,43.03197711,-85.54934642,2.8531194450954747,49319.0
Cedar valley,Utah County,Utah US,2899.5,28.0,0.0,0.0,49049.0,40.1166722,-111.6657662,2.0920183883061676,84013.0
Cedarbluff,Clay County,Mississippi US,548.0,2.0,0.0,0.0,28025.0,33.65358105,-88.77784255,0.09061905828945654,39741.0
Cedarburg,Ozaukee County,Wisconsin US,2188.0,31.5,3.0,0.0,55089.0,43.38352225,-87.94625009,2.243885893374027,53012.0
Cedarburg,Washington County,Wisconsin US,3006.5,29.0,0.0,0.0,55131.0,43.36863664,-88.22974712,2.136480963591808,53012.0
Cedarcreek,Taney County,Missouri US,2762.0,1.5,0.0,0.0,29213.0,36.65465345,-93.04075153,0.04530952914472827,65627.0
Cedaredge,Delta County,Colorado US,763.0,1.0,0.0,0.0,8029.0,38.86246243,-107.8631342,0.0,81413.0
Cedarhurst,Nassau County,New York US,2045.0,5097.0,23.0,0.0,36059.0,40.74066522,-73.58941873,13.733553765567253,11516.0
Cedarpines park,San Bernardino County,California US,2506.0,65.0,3.0,0.0,6071.0,34.84060306,-116.1774685,3.2693239539908685,92322.0
Cedars,Montgomery County,Pennsylvania US,1991.0,392.5,4.0,0.0,42091.0,40.21053671,-75.36652296,6.725918675599038,19423.0
Cedartown,Floyd County,Georgia US,936.0,23.5,1.0,0.0,13115.0,34.26268279,-85.21577392,1.870740637482402,30125.0
Cedartown,Polk County,Georgia US,2302.0,10.0,0.0,0.0,13233.0,34.00267074,-85.18677781,1.0,30125.0
Cedarville,Chippewa County,Michigan US,495.0,1.0,0.0,0.0,26033.0,46.29552653,-84.54353449,0.0,49719.0
Cedarville,Clark County,Ohio US,528.0,2.0,0.0,0.0,39023.0,39.91592258,-83.78498252,0.09061905828945654,45314.0
Cedarville,Crawford County,Arkansas US,655.0,1.0,0.0,0.0,5033.0,35.58928601,-94.2446814,0.0,72932.0
Cedarville,Cumberland County,New Jersey US,685.0,10.0,0.0,0.0,34011.0,39.37199394,-75.10712559,0.9975387457610589,8311.0
Cedarville,Greene County,Ohio US,1120.0,3.0,0.0,0.0,39057.0,39.69116283,-83.89032084,0.227644691705265,45314.0
Cedarville,Stephenson County,Illinois US,2698.0,2.0,0.0,0.0,17177.0,42.35129217,-89.662598,0.09061905828945654,61013.0
Celeste,Fannin County,Texas US,908.0,1.0,0.0,0.0,48147.0,33.59564294,-96.10751083,0.0,75423.0
Celeste,Hunt County,Texas US,1322.0,1.0,0.0,0.0,48231.0,33.12351514,-96.08551032,0.0,75423.0
Celestine,Dubois County,Indiana US,821.0,1.0,0.0,0.0,18037.0,38.36597551,-86.87924170000002,0.0,47521.0
Celina,Auglaize County,Ohio US,106.0,0.5,0.0,0.0,39011.0,40.55998859,-84.22421429999999,0.0,45822.0
Celina,Collin County,Texas US,600.0,102.5,1.0,0.0,48085.0,33.18820114,-96.57264368,4.027214991738572,75009.0
Celina,Denton County,Texas US,768.0,142.5,1.5,0.0,48121.0,33.20521901,-97.11691153,4.637805347709129,75009.0
Celina,Grayson County,Texas US,1102.0,2.0,0.0,0.0,48181.0,33.62744998,-96.67753461,0.09061905828945654,75009.0
Celina,Mercer County,Ohio US,1902.0,2.0,0.0,0.0,39107.0,40.54043046,-84.62912742,0.09061905828945654,45822.0
Celina,Overton County,Tennessee US,2181.0,1.5,0.0,0.0,47133.0,36.34117832,-85.28989535,0.04530952914472827,38551.0
Celoron,Chautauqua County,New York US,464.0,3.5,0.0,0.0,36013.0,42.22769210000001,-79.36691763,0.28958906262547535,14720.0
Cement,Caddo County,Oklahoma US,338.0,1.0,0.0,0.0,40015.0,35.17364557,-98.37534464,0.0,73017.0
Cement,Comanche County,Oklahoma US,618.0,6.0,0.0,0.0,40031.0,34.65973764,-98.47195055,0.6055193684736281,73017.0
Cement,Grady County,Oklahoma US,1068.0,2.0,0.0,0.0,40051.0,35.0167709,-97.88339847,0.09061905828945654,73017.0
Cement city,Hillsdale County,Michigan US,1273.0,6.5,0.0,0.0,26059.0,41.88753639,-84.59312019,0.6598550328547832,49233.0
Cement city,Jackson County,Michigan US,1374.0,18.5,0.0,0.0,26075.0,42.24807035,-84.42258681,1.6033417988691885,49233.0
Cement city,Lenawee County,Michigan US,1639.0,9.5,0.0,0.0,26091.0,41.89475156,-84.06603727,0.9500351246530833,49233.0
Centenary,Marion County,South Carolina US,1804.0,1.0,0.0,0.0,45067.0,34.07859748,-79.36400756,0.0,29519.0
Centennial,Albany County,Wyoming US,28.0,1.0,0.0,0.0,56001.0,41.65498705,-105.7235415,0.0,82055.0
Center,Alamosa County,Colorado US,26.0,0.5,0.0,0.0,8003.0,37.57250606,-105.7885451,0.0,81125.0
Center,Knox County,Nebraska US,1531.0,2.0,0.0,0.0,31107.0,42.63758421,-97.89178836,0.09061905828945654,68724.0
Center,Ralls County,Missouri US,2380.0,1.0,0.0,0.0,29173.0,39.52817427,-91.51838643,0.0,63436.0
Center,Rio Grande County,Colorado US,2435.0,2.0,0.0,0.0,8105.0,37.5836865,-106.3847838,0.09061905828945654,81125.0
Center,Shelby County,Texas US,2599.0,1.0,0.0,0.0,48419.0,31.79211404,-94.14550696,0.0,75935.0
Center barnstead,Belknap County,New Hampshire US,169.0,8.5,0.0,0.0,33001.0,43.51637314,-71.41684235,0.8630751457130843,3225.0
Center city,Chisago County,Minnesota US,498.0,2.0,0.0,0.0,27025.0,45.5021011,-92.90861945,0.09061905828945654,55012.0
Center conway,Carroll County,New Hampshire US,402.0,7.5,0.0,0.0,33003.0,43.87498583,-71.20430216,0.7648811109205236,3813.0
Center harbor,Belknap County,New Hampshire US,169.0,8.5,0.0,0.0,33001.0,43.51637314,-71.41684235,0.8630751457130843,3226.0
Center harbor,Carroll County,New Hampshire US,402.0,7.5,0.0,0.0,33003.0,43.87498583,-71.20430216,0.7648811109205236,3226.0
Center hill,Sumter County,Florida US,2736.0,31.0,0.0,0.0,12119.0,28.70181754,-82.0794267,2.2222462449311697,33514.0
Center line,Macomb County,Michigan US,1745.0,469.0,15.5,0.0,26099.0,42.69158356,-82.92752801,7.116352564594369,48015.0
Center lovell,Oxford County,Maine US,2186.0,8.0,0.0,0.0,23017.0,44.49952995,-70.75682123,0.8155715246051087,4016.0
Center moriches,Suffolk County,New York US,2720.0,3761.5,30.0,0.0,36103.0,40.88320119,-72.8012172,12.769478924152029,11934.0
Center ossipee,Carroll County,New Hampshire US,402.0,7.5,0.0,0.0,33003.0,43.87498583,-71.20430216,0.7648811109205236,3814.0
Center point,Avoyelles Parish,Louisiana US,112.0,11.0,0.0,0.0,22009.0,31.07796211,-92.00079449,1.0823160809104522,71323.0
Center point,Benton County,Iowa US,182.0,3.5,0.0,0.0,19011.0,42.08011739,-92.06463573,0.2950604624315456,52213.0
Center point,Linn County,Iowa US,1687.0,29.0,0.0,0.0,19113.0,42.07923082,-91.59809485,2.1120880639401953,52213.0
Center point,Rapides Parish,Louisiana US,2394.0,31.5,1.0,0.0,22079.0,31.19778499,-92.52997303,2.2307031114172204,71323.0
Center ridge,Conway County,Arkansas US,626.0,1.0,0.0,0.0,5029.0,35.26205537,-92.70506566,0.0,72027.0
Center rutland,Rutland County,Vermont US,2486.0,5.5,0.0,0.0,50021.0,43.57723578,-73.03741676,0.5470392177175611,5736.0
Center sandwich,Carroll County,New Hampshire US,402.0,7.5,0.0,0.0,33003.0,43.87498583,-71.20430216,0.7648811109205236,3227.0
Center strafford,Strafford County,New Hampshire US,2716.0,9.0,0.0,0.0,33017.0,43.291833,-71.02336013,0.8993447109684981,3815.0
Center tuftonboro,Carroll County,New Hampshire US,402.0,7.5,0.0,0.0,33003.0,43.87498583,-71.20430216,0.7648811109205236,3816.0
Center valley,Lehigh County,Pennsylvania US,1637.0,101.0,2.5,0.0,42077.0,40.6154815,-75.59435245,4.013015926629095,18034.0
Centerbrook,Middlesex County,Connecticut US,1914.0,26.5,1.0,0.0,9007.0,41.45949668,-72.53714864,2.024251317762132,6409.0
Centerburg,Delaware County,Ohio US,760.0,23.0,0.0,0.0,39041.0,40.27942393,-83.00457058,1.8474143125425824,43011.0
Centerburg,Knox County,Ohio US,1532.0,2.0,0.0,0.0,39083.0,40.39830217,-82.42027563,0.09061905828945654,43011.0
Centerburg,Licking County,Ohio US,1660.0,12.0,0.0,0.0,39089.0,40.09136236,-82.48185785,1.1568047370838281,43011.0
Centereach,Suffolk County,New York US,2720.0,3761.5,30.0,0.0,36103.0,40.88320119,-72.8012172,12.769478924152029,11720.0
Centerpoint,Putnam County,Indiana US,2364.0,3.5,1.0,0.0,18133.0,39.66437981,-86.84517605,0.28958906262547535,47840.0
Centerport,Berks County,Pennsylvania US,193.0,65.0,0.0,0.0,42011.0,40.41570541,-75.92457766,3.2866548386940653,19516.0
Centerport,Suffolk County,New York US,2720.0,3761.5,30.0,0.0,36103.0,40.88320119,-72.8012172,12.769478924152029,11721.0
Centerton,Benton County,Arkansas US,180.0,25.5,0.0,0.0,5007.0,36.33644656,-94.25680817,1.9742845335317218,72719.0
Centertown,Cole County,Missouri US,593.0,13.5,0.0,0.0,29051.0,38.50455671,-92.27860244,1.2570022740604787,65023.0
Centertown,Moniteau County,Missouri US,1951.0,2.0,0.0,0.0,29135.0,38.63571781,-92.57976951,0.09061905828945654,65023.0
Centerview,Johnson County,Missouri US,1444.0,8.5,0.0,0.0,29101.0,38.74719601,-93.80691168,0.8630751457130843,64019.0
Centerville,Allegany County,New York US,42.0,2.0,0.0,0.0,36003.0,42.25748406,-78.02750466,0.09061905828945654,14029.0
Centerville,Appanoose County,Iowa US,74.0,1.0,0.0,0.0,19007.0,40.74324454,-92.86865906,0.0,52544.0
Centerville,Barnstable County,Massachusetts US,134.0,116.5,2.0,0.0,25001.0,41.72980578,-70.28854339,4.255372896419292,2633.0
Centerville,Crawford County,Pennsylvania US,664.0,1.5,0.0,0.0,42039.0,41.68447709,-80.10760592,0.04530952914472827,16404.0
Centerville,Davis County,Utah US,727.0,54.5,1.0,0.0,49011.0,40.99001837,-112.1139997,3.0112079613852805,84014.0
Centerville,Houston County,Georgia US,1299.0,10.5,0.5,0.0,13153.0,32.45802497,-83.66879087,1.0376054643209822,31028.0
Centerville,Klickitat County,Washington US,1524.0,7.0,0.0,0.0,53039.0,45.87325839,-120.7913598,0.7141906972359384,98613.0
Centerville,Lincoln County,South Dakota US,1681.0,2.5,0.0,0.0,46083.0,43.27841182,-96.7203905,0.15913187499736076,57014.0
Centerville,Linn County,Kansas US,1688.0,4.0,0.0,0.0,20107.0,38.21267844,-94.84254089,0.3624762331578262,66014.0
Centerville,Perry County,Tennessee US,2241.0,2.0,0.0,0.0,47135.0,35.63708728,-87.86139634,0.09061905828945654,37033.0
Centerville,St. Mary Parish,Louisiana US,2675.0,6.5,0.0,0.0,22101.0,29.69262097,-91.44702164,0.6598550328547832,70522.0
Centerville,Wayne County,Indiana US,3017.5,1.0,0.0,0.0,18177.0,39.8633444,-85.01044989,0.0,47330.0
Central,Anderson County,South Carolina US,61.0,22.5,0.0,0.0,45007.0,34.51828081,-82.63959517,1.826623467556878,29630.0
Central,Graham County,Arizona US,1070.0,2.0,0.0,0.0,4009.0,32.93166885,-109.8882178,0.09061905828945654,85531.0
Central,Harrison County,Indiana US,1212.0,5.5,0.0,0.0,18061.0,38.19467379,-86.10948271,0.5383334651968823,47110.0
Central,Pickens County,South Carolina US,2259.0,8.5,0.0,0.0,45077.0,34.88807695,-82.72791551,0.8570953486179692,29630.0
Central,Washington County,Utah US,3003.5,8.5,0.0,0.0,49053.0,37.28003525,-113.504698,0.8630751457130843,84722.0
Central bridge,Schoharie County,New York US,2544.0,4.0,0.0,0.0,36095.0,42.58831742,-74.44339029999998,0.3581018793333796,12035.0
Central city,Linn County,Iowa US,1687.0,29.0,0.0,0.0,19113.0,42.07923082,-91.59809485,2.1120880639401953,52214.0
Central city,McLean County,Kentucky US,1867.0,0.5,0.0,0.0,21149.0,37.5301951,-87.26803443,0.0,42330.0
Central city,Muhlenberg County,Kentucky US,2028.0,2.0,0.0,0.0,21177.0,37.21425819,-87.14632053,0.09061905828945654,42330.0
Central city,Somerset County,Pennsylvania US,2640.0,2.0,0.0,0.0,42111.0,39.97172723,-79.02699593,0.09061905828945654,15926.0
Central falls,Providence County,Rhode Island US,2350.0,91.0,0.0,0.0,44007.0,41.87064746,-71.57753536,3.837843176827369,2863.0
Central islip,Suffolk County,New York US,2720.0,3761.5,30.0,0.0,36103.0,40.88320119,-72.8012172,12.769478924152029,11722.0
Central point,Jackson County,Oregon US,1381.0,7.0,0.0,0.0,41029.0,42.43201126,-122.7289309,0.7105454465393684,97502.0
Central square,Onondaga County,New York US,2138.0,134.5,1.0,0.0,36067.0,43.00491923,-76.19971155,4.526063329581385,13036.0
Central square,Oswego County,New York US,2163.0,6.5,0.0,0.0,36075.0,43.42778894,-76.14635194,0.636527499989443,13036.0
Central valley,Orange County,New York US,2145.0,1005.5,2.5,0.0,36071.0,41.40337468,-74.30240757,9.004198027663456,10917.0
Central village,Windham County,Connecticut US,3099.5,3.0,0.0,0.0,9015.0,41.82972709,-71.98182316,0.227644691705265,6332.0
Centralia,Boone County,Missouri US,236.0,43.0,1.0,0.0,29019.0,38.99186229,-92.30723575,2.658009718155225,65240.0
Centralia,Callaway County,Missouri US,359.0,4.5,0.0,0.0,29027.0,38.83674754,-91.92186505,0.41658203008944655,65240.0
Centralia,Clinton County,Illinois US,569.0,5.0,0.0,0.0,17027.0,38.60704876,-89.42385254,0.4885590669614942,62801.0
Centralia,Lewis County,Washington US,1651.0,6.0,0.0,0.0,53041.0,46.57756476,-122.3925769,0.6013748820987164,98531.0
Centralia,Thurston County,Washington US,2796.0,25.5,0.0,0.0,53067.0,46.9291895,-122.8290656,1.976892648547239,98531.0
Centralia,Washington County,Illinois US,2982.5,1.0,0.0,0.0,17189.0,38.35309213,-89.40982703,0.0,62801.0
Centre,Cherokee County,Alabama US,471.0,1.0,0.0,0.0,1019.0,34.17805983,-85.60638968,0.0,35960.0
Centre hall,Centre County,Pennsylvania US,440.0,13.0,0.0,0.0,42027.0,40.92058903,-77.82200624,1.2338446871641178,16828.0
Centreville,Amite County,Mississippi US,57.0,1.0,0.0,0.0,28005.0,31.17467303,-90.80501621,0.0,39631.0
Centreville,Fairfax County,Virginia US,898.0,140.0,1.5,0.0,51059.0,38.83677558,-77.27565836,4.596104927907455,20121.0
Centreville,Loudoun County,Virginia US,1718.0,48.5,1.0,0.0,51107.0,39.08990083,-77.63481877,2.834703667223561,20120.0
Centreville,Queen Anne's County,Maryland US,2371.0,3.0,0.0,0.0,24035.0,39.06198912,-76.03530977,0.22654764572364136,21617.0
Centreville,Wilkinson County,Mississippi US,3084.5,10.0,1.0,0.0,28157.0,31.16078225,-91.31018819,0.9975387457610589,39631.0
Century,Escambia County,Florida US,885.0,25.0,0.0,0.0,12033.0,30.67652764,-87.37284571,1.9481825108320832,32535.0
Ceres,Allegany County,New York US,42.0,2.0,0.0,0.0,36003.0,42.25748406,-78.02750466,0.09061905828945654,14721.0
Ceres,Stanislaus County,California US,2680.0,20.0,0.0,0.0,6099.0,37.55862499,-120.9970722,1.684153623753057,95307.0
Ceresco,Calhoun County,Michigan US,353.0,10.0,0.0,0.0,26025.0,42.24633834,-85.00493569,0.9975387457610589,49033.0
Ceresco,Lancaster County,Nebraska US,1582.0,3.5,0.0,0.0,31109.0,40.78416049,-96.68777155,0.2950604624315456,68017.0
Ceresco,Saunders County,Nebraska US,2539.0,2.0,0.0,0.0,31155.0,41.2278103,-96.63773905,0.09061905828945654,68017.0
Cerrillos,Santa Fe County,New Mexico US,2532.0,25.5,0.0,0.0,35049.0,35.50708973,-105.9774716,1.970353279122377,87010.0
Cerritos,Los Angeles County,California US,1716.0,1465.0,26.0,0.0,6037.0,34.30828379,-118.2282411,10.022527865903633,90703.0
Cerro,Taos County,New Mexico US,2764.0,5.5,0.0,0.0,35055.0,36.58006022,-105.6310198,0.5216081081551869,87519.0
Cerro gordo,Columbus County,North Carolina US,614.0,1.0,0.0,0.0,37047.0,34.26744084,-78.65801424,0.04530952914472827,28430.0
Cerro gordo,Macon County,Illinois US,1748.0,0.5,0.0,0.0,17115.0,39.86064913,-88.96342505,0.0,61818.0
Cerulean,Christian County,Kentucky US,506.0,2.0,0.0,0.0,21047.0,36.89267803,-87.49055367,0.09061905828945654,42215.0
Ceylon,Martin County,Minnesota US,1827.0,18.5,0.5,0.0,27091.0,43.67429718,-94.55099908,1.6054599170090782,56121.0
Chadbourn,Columbus County,North Carolina US,614.0,1.0,0.0,0.0,37047.0,34.26744084,-78.65801424,0.04530952914472827,28431.0
Chadds ford,Chester County,Pennsylvania US,482.0,111.5,0.0,0.0,42029.0,39.97291773,-75.74768357,4.190192653207372,19317.0
Chadds ford,Delaware County,Pennsylvania US,762.0,205.5,3.5,0.0,42045.0,39.91680171,-75.40243663,5.3409470946674595,19317.0
Chadwick,Carroll County,Illinois US,395.0,0.5,0.0,0.0,17015.0,42.06823429,-89.93395545,0.0,61014.0
Chadwick,Christian County,Missouri US,507.0,5.0,0.0,0.0,29043.0,36.9711783,-93.18537118,0.4709176944706017,65629.0
Chadwick,Whiteside County,Illinois US,3068.5,2.0,0.0,0.0,17195.0,41.75509713,-89.91556058,0.09061905828945654,61014.0
Chadwicks,Oneida County,New York US,2136.0,18.0,0.0,0.0,36065.0,43.24375382,-75.43710392,1.5475862457668748,13319.0
Chaffee,Cape Girardeau County,Missouri US,382.0,5.0,0.0,0.0,29031.0,37.38489388,-89.6843587,0.4885590669614942,63740.0
Chaffee,Cattaraugus County,New York US,433.0,0.5,0.0,0.0,36009.0,42.24778241,-78.67923096,0.0,14030.0
Chaffee,Erie County,New York US,881.0,281.5,5.5,0.0,36029.0,42.76249024,-78.73063652,5.985128034755667,14030.0
Chaffee,Scott County,Missouri US,2561.0,2.0,0.0,0.0,29201.0,37.05588075,-89.56474493,0.1138223458526325,63740.0
Chaffee,Wyoming County,New York US,3137.5,7.0,1.0,0.0,36121.0,42.70145109,-78.22199579,0.7141906972359384,14030.0
Chagrin falls,Cuyahoga County,Ohio US,700.0,350.0,2.5,0.0,39035.0,41.424119,-81.65918339,6.469286280429962,44022.5
Chagrin falls,Geauga County,Ohio US,1027.0,12.0,0.0,0.0,39055.0,41.49952319,-81.17935342,1.1568047370838281,44022.5
Chalfont,Bucks County,Pennsylvania US,302.0,148.0,0.0,0.0,42017.0,40.33682119,-75.10836643,4.709485044769668,18914.0
Chalfont,Montgomery County,Pennsylvania US,1991.0,392.5,4.0,0.0,42091.0,40.21053671,-75.36652296,6.725918675599038,18914.0
Chalk hill,Fayette County,Pennsylvania US,920.0,9.5,0.0,0.0,42051.0,39.92041012,-79.64291195,0.95528938341053,15421.0
Challenge,Yuba County,California US,3162.5,3.0,0.0,0.0,6115.0,39.26255932,-121.3535644,0.227644691705265,95925.0
Challis,Custer County,Idaho US,695.0,1.0,0.0,0.0,16037.0,44.24186819,-114.2855494,0.0,83226.0
Chalmers,White County,Indiana US,3065.5,0.5,0.0,0.0,18181.0,40.74911165,-86.86492015,0.0,47929.0
Chalmette,St. Bernard Parish,Louisiana US,2652.0,37.0,1.5,0.0,22087.0,29.87761636,-89.51887093,2.4461894486048954,70043.0
Chama,Costilla County,Colorado US,640.0,0.5,0.0,0.0,8023.0,37.27732493,-105.4276548,0.0,81126.0
Chama,Rio Arriba County,New Mexico US,2433.0,2.0,0.0,0.0,35039.0,36.51072137,-106.6931674,0.09061905828945654,87520.0
Chamberlain,Lincoln County,Maine US,1670.0,5.0,0.0,0.0,23015.0,44.05996956,-69.54227124,0.4885590669614942,4541.0
Chambers,Apache County,Arizona US,73.0,12.0,0.0,0.0,4001.0,35.39465006,-109.4892383,1.1626842584248256,86502.0
Chambersburg,Franklin County,Pennsylvania US,974.0,6.0,0.0,0.0,42055.0,39.92956518,-77.72157791,0.6013748820987164,17201.5
Chambersville,Indiana County,Pennsylvania US,1339.0,2.0,0.0,0.0,42063.0,40.65241041,-79.08963285,0.09061905828945654,15723.0
Chamisal,Taos County,New Mexico US,2764.0,5.5,0.0,0.0,35055.0,36.58006022,-105.6310198,0.5216081081551869,87521.0
Champaign,Champaign County,Illinois US,445.0,10.5,0.0,0.0,17019.0,40.13919438,-88.20046615,1.042249362350529,61823.0
Champion,Fayette County,Pennsylvania US,920.0,9.5,0.0,0.0,42051.0,39.92041012,-79.64291195,0.95528938341053,15622.0
Champion,Marquette County,Michigan US,1810.0,1.0,0.0,0.0,26103.0,46.4338914,-87.64043701,0.0,49814.0
Champion,Somerset County,Pennsylvania US,2640.0,2.0,0.0,0.0,42111.0,39.97172723,-79.02699593,0.09061905828945654,15622.0
Champion,Westmoreland County,Pennsylvania US,3050.5,35.5,0.0,0.0,42129.0,40.31377979999999,-79.46615476,2.391479484820187,15622.0
Champlain,Clinton County,New York US,575.0,11.5,0.0,0.0,36019.0,44.74530905,-73.67875352,1.124565443260981,12919.0
Champlin,Hennepin County,Minnesota US,1245.0,146.5,1.0,0.0,27053.0,45.00761521,-93.47694895,4.689792118229448,55316.0
Chancellor,Minnehaha County,South Dakota US,1937.0,19.5,0.0,0.0,46099.0,43.67441641,-96.7910885,1.661986462717496,57015.0
Chandler,Lincoln County,Oklahoma US,1679.0,3.0,0.0,0.0,40081.0,35.70270942,-96.8812462,0.227644691705265,74834.0
Chandler,Maricopa County,Arizona US,1787.0,426.5,5.0,0.0,4013.0,33.34835867,-112.4918154,6.912502904649649,85245.0
Chandler,Pinal County,Arizona US,2277.0,38.5,0.0,0.0,4021.0,32.90525627,-111.3449483,2.511574621195148,85248.0
Chandler,Van Zandt County,Texas US,2912.5,1.0,0.0,0.0,48467.0,32.56483801,-95.83766469,0.0,75758.0
