CITY,COUNTYNAME,Combined_Key,index,Confirmed,Deaths,Recovered,FIPS,Lat,Long_,log_conf,ZIP
Sparta,Washington County,Georgia US,2980.5,1.5,0.0,0.0,13303.0,32.96711864,-82.79357039,0.04530952914472827,31087.0
Sparta,White County,Tennessee US,3066.5,0.5,0.0,0.0,47185.0,35.92929884,-85.45591799,0.0,38583.0
Spartanburg,Spartanburg County,South Carolina US,2646.5,6.5,0.0,0.0,45083.0,34.92960077,-81.99225984,0.636527499989443,29304.5
Spartansburg,Erie County,Pennsylvania US,883.5,5.0,0.0,0.0,42049.0,41.99253829,-80.03301954,0.4885590669614942,16434.0
Spartansburg,Warren County,Pennsylvania US,2967.5,0.5,0.0,0.0,42123.0,41.81304978,-79.26969577,0.0,16434.0
Spavinaw,Delaware County,Oklahoma US,761.0,0.5,0.0,0.0,40041.0,36.40823634,-94.80325046,0.0,74366.0
Spavinaw,Mayes County,Oklahoma US,1845.0,1.0,0.0,0.0,40097.0,36.30179091,-95.23175116,0.0,74366.0
Spearsville,Union Parish,Louisiana US,2884.5,1.0,0.0,0.0,22111.0,32.83121059,-92.3749373,0.04530952914472827,71277.0
Speculator,Hamilton County,New York US,1165.5,2.0,0.0,0.0,36041.0,43.66146647,-74.49721957,0.09061905828945654,12164.0
Speedwell,Campbell County,Tennessee US,375.0,2.0,0.0,0.0,47013.0,36.40355516,-84.15108559999999,0.09061905828945654,37870.0
Speedwell,Claiborne County,Tennessee US,515.0,1.0,0.0,0.0,47025.0,36.48319149,-83.65947309,0.0,37870.0
Speer,Marshall County,Illinois US,1813.5,0.5,0.0,0.0,17123.0,41.0327901,-89.34510444,0.0,61479.0
Speer,Peoria County,Illinois US,2227.5,3.5,0.0,0.0,17143.0,40.78702156,-89.76078901,0.2950604624315456,61479.0
Spelter,Harrison County,West Virginia US,1220.0,2.5,0.0,0.0,54033.0,39.2853852,-80.37919577,0.15913187499736076,26438.0
Spencer,Chemung County,New York US,469.0,3.0,0.0,0.0,36015.0,42.13891056,-76.7638805,0.227644691705265,14883.0
Spencer,Clark County,Wisconsin US,531.0,0.5,0.0,0.0,55019.0,44.73483377,-90.61207486,0.0,54479.0
Spencer,Greene County,Indiana US,1114.5,0.5,0.0,0.0,18055.0,39.03630547,-86.96223202,0.0,47460.0
Spencer,Lorain County,Ohio US,1714.5,33.5,0.0,0.0,39093.0,41.29553751,-82.15083537,2.320571924255643,44275.0
Spencer,Marathon County,Wisconsin US,1785.5,1.0,0.0,0.0,55073.0,44.89792533,-89.75863384,0.0,54479.0
Spencer,McCook County,South Dakota US,1847.5,2.0,0.0,0.0,46087.0,43.6742571,-97.36863144,0.09061905828945654,57374.0
Spencer,Medina County,Ohio US,1884.5,18.5,0.0,0.0,39103.0,41.11770589,-81.89986209999998,1.5926446518065283,44275.0
Spencer,Monroe County,Indiana US,1961.5,3.5,0.0,0.0,18105.0,39.16130004,-86.52414358,0.2950604624315456,47460.0
Spencer,Oklahoma County,Oklahoma US,2128.5,48.0,1.0,0.0,40109.0,35.55140095,-97.40716948,2.814967029739711,73084.0
Spencer,Owen County,Indiana US,2182.5,3.0,0.0,0.0,18119.0,39.31145587,-86.83900724,0.22654764572364136,47460.0
Spencer,Rowan County,North Carolina US,2474.5,5.5,0.0,0.0,37159.0,35.64003916,-80.52446628,0.5470392177175611,28159.0
Spencer,Tioga County,New York US,2800.5,1.0,0.0,0.0,36107.0,42.16852837,-76.30835812,0.0,14883.0
Spencer,Tompkins County,New York US,2813.5,17.0,0.0,0.0,36109.0,42.44945765,-76.47229843,1.512806997349817,14883.0
Spencer,Worcester County,Massachusetts US,3127.5,101.0,1.0,0.0,25027.0,42.35026951,-71.90493363,3.9632805031342713,1562.0
Spencerport,Monroe County,New York US,1967.5,112.0,3.0,0.0,36055.0,43.14638895,-77.69322942,4.19727945003737,14559.0
Spencertown,Columbia County,New York US,608.0,18.5,0.0,0.0,36021.0,42.24819348,-73.63089095,1.6054599170090782,12165.0
Spencerville,Allen County,Indiana US,46.0,7.0,1.0,0.0,18003.0,41.09194313,-85.06800636,0.7141906972359384,46788.0
Spencerville,DeKalb County,Indiana US,741.0,0.5,0.0,0.0,18033.0,41.39804622,-84.99906934,0.0,46788.0
